"Title","URL","Author"
"台北南門教會聖歌隊2016 如鹿渴慕8月21日","https://www.youtube.com/watch?v=L_uyewOyjas","JK Tai"
"台北南門教會聖歌隊 2017 救主，我愛就祢 2月12日","https://www.youtube.com/watch?v=OxDceGVH5Dw","JK Tai"
"台北南門教會賜福與你(練習)","https://www.youtube.com/watch?v=pvMIZMvLdmk","entzu lin"
"台北南門教會20191013禮拜後奏--我已經決定要跟隨耶穌","https://www.youtube.com/watch?v=Fb58Xmf085M","entzu lin"
"20210321 主日場台語禮拜","https://www.youtube.com/watch?v=MGt6a9L89wU","台灣基督長老教會台北南門教會"
"台北南門教會少年團契 來到神的面前20161030","https://www.youtube.com/watch?v=VUhGLCu2zRA","JK Tai"
"台北南門教會聖歌隊2017 羔羊6月11日","https://www.youtube.com/watch?v=ISw7wiHROEA","JK Tai"
"台北南門教會聖歌隊獻詩20151108","https://www.youtube.com/watch?v=MzwgSywE5jk","JK Tai"
"台北南門教會聖歌隊2017 您著出大聲11月5日","https://www.youtube.com/watch?v=GRQNgfswbc8","JK Tai"
"台北南門教會聖歌隊2017 生命的主 7月9日","https://www.youtube.com/watch?v=mJ9k0H2z-pM","JK Tai"
"台北南門教會聖歌隊 主開恩典的門 (石一駿連蘭誼婚禮祝歌2017/12/31)","https://www.youtube.com/watch?v=OBtdeovuHOc","JK Tai"
"台北南門教會 9/27 主日禮拜","https://www.youtube.com/watch?v=hmBluwEaFYI","台灣基督長老教會台北南門教會"
"台北南門教會少年團契獻詩20151129","https://www.youtube.com/watch?v=6_I0-UBTIGw","JK Tai"
"台北南門教會雅音 2017 盼望 12月17日","https://www.youtube.com/watch?v=aMkXCxJySjQ","JK Tai"
"台北南門教會聖歌隊2016聖誕讚美禮拜 請緊來","https://www.youtube.com/watch?v=kw02BY4a6MM","JK Tai"
"台北南門教會聖歌隊2016 願我的心讚美神8月14日","https://www.youtube.com/watch?v=BTjPhzTRL2A","JK Tai"
"台北南門教會聖歌隊獻詩20151115","https://www.youtube.com/watch?v=ibZh0NpFP_U","JK Tai"
"2015台北南門教會聖誕夜兒童主日學狗狗天堂","https://www.youtube.com/watch?v=dZkR1llJ8uE","JK Tai"
"台北南門教會聖誕讚美禮拜2017 第2/3段聖歌隊 12月24日","https://www.youtube.com/watch?v=jUASUdr0g-0","JK Tai"
"2015台北南門教會聖誕讚美禮拜聖歌隊獻詩第一段","https://www.youtube.com/watch?v=MtxCfCAHobQ","JK Tai"
"台北南門教會20200329禮拜後奏 聖詩170請咱大家大聲唱歌(練習)","https://www.youtube.com/watch?v=G5d53qCac04","entzu lin"
"台北南門教會聖歌隊 2017 永遠快樂唱歌 2月19日","https://www.youtube.com/watch?v=U2cJLzw5xJs","JK Tai"
"台北南門教會聖歌隊2016聖誕讚美禮拜 啲睏的救主","https://www.youtube.com/watch?v=JlRl0I8Ljb8","JK Tai"
"台北南門教會2013年聖誕晚會年度大戲(上)","https://www.youtube.com/watch?v=5KWMWbUEqac","DennisHuang"
"台北南門教會 8/9主日第二場台語禮拜","https://www.youtube.com/watch?v=GZqJTe-_zr4","台灣基督長老教會台北南門教會"
"台北南門教會聖誕讚美禮拜2017 第3/3段聖歌隊 12月24日","https://www.youtube.com/watch?v=VTDLu4BOthk","JK Tai"
"台北南門教會聖歌隊 同聲獻感謝20170205","https://www.youtube.com/watch?v=bbvBfFkUCdU","JK Tai"
"台北南門教會聖歌隊獻詩20151018","https://www.youtube.com/watch?v=q-iOqX2sQ88","JK Tai"
"台北南門教會雅音合唱團 真正好來謳咾主20170101","https://www.youtube.com/watch?v=W9d42KvA-6g","JK Tai"
"台北南門教會聖歌隊獻詩 恩典之路奇異恩典 光裕鈺婷婚禮祝歌 20151003","https://www.youtube.com/watch?v=Ui1SVgnIHW0","JK Tai"
"台北南門教會聖歌隊2016聖誕讚美禮拜 世間眾人攏著恬靜","https://www.youtube.com/watch?v=ClfJnLpXKcY","JK Tai"
"台北南門教會聖歌隊2017 普天下同歡唱1月29日","https://www.youtube.com/watch?v=DYTVlakELw8","JK Tai"
"台北南門教會聖歌隊2016聖誕讚美禮拜 來吟聖誕歌","https://www.youtube.com/watch?v=IA0kvNP9imQ","JK Tai"
"台北南門教會聖歌隊獻詩20151206","https://www.youtube.com/watch?v=0zqBVQbEjqM","JK Tai"
"台北南門教會聖歌隊2016 愛永不止息12月10日 (施旭澤/李明慈 婚禮)","https://www.youtube.com/watch?v=wHZlMOsZ414","JK Tai"
"台北南門教會聖歌隊一首歡喜快樂之歌 蔡文翔蘇意涵婚禮祝歌 20180630","https://www.youtube.com/watch?v=hCfsf5WrJ0w","JK Tai"
"台北南門教會聖歌隊獻詩20151004","https://www.youtube.com/watch?v=YzbRZI-4byE","JK Tai"
"台北南門教會聖歌隊2016 請緊來12月11日","https://www.youtube.com/watch?v=og9J91RTJuQ","JK Tai"
"台北南門教會聖歌隊 請緊來20161211","https://www.youtube.com/watch?v=DlpGiPXyHkU","JK Tai"
"台北南門教會聖歌隊2016 啲睏的救主12月18日","https://www.youtube.com/watch?v=HyHTLlgHOZc","JK Tai"
"台北南門教會小詩班2017聖誕讚美禮拜 「盼望」 之進場樂12月24日","https://www.youtube.com/watch?v=-Fom0aJNeLg","JK Tai"
"台北南門教會聖歌隊2016聖誕讚美禮拜 來吟聖誕歌_周明顯執事錄","https://www.youtube.com/watch?v=MuRXxMJcakM","JK Tai"
"台北南門教會聖歌隊2016聖誕讚美禮拜 天使吟詩","https://www.youtube.com/watch?v=dPBbte8Vabg","JK Tai"
"台北南門教會聖歌隊 對心底阮感謝祢20161120","https://www.youtube.com/watch?v=_BP9mkQUai0","JK Tai"
"台北南門教會聖歌隊2016 耶穌的手10月2日","https://www.youtube.com/watch?v=PbsHL8Eg4mY","JK Tai"
"台北南門教會雅音合唱團 我愛聽主的聲20161127","https://www.youtube.com/watch?v=xlIcW4RqCSQ","JK Tai"
"20210801 主日台語禮拜","https://www.youtube.com/watch?v=It0_ftp_ewg","台灣基督長老教會台北南門教會"
"台北南門教會聖歌隊 救主，我愛就祢 20170212","https://www.youtube.com/watch?v=gmNUrMJbJdI","JK Tai"
"台北南門教會雅音合唱團 一步一步 20161023","https://www.youtube.com/watch?v=XjrbE4k7VHQ","JK Tai"
"20210328 主日場台語禮拜","https://www.youtube.com/watch?v=4NO3LM2bNno","台灣基督長老教會台北南門教會"
"台北南門長老教會聖歌隊2014年聖誕讚美_去傳揚","https://www.youtube.com/watch?v=uItYYtkQph8","YungHsien Huang"
"台北南門教會聖歌隊 唱出感謝20161106","https://www.youtube.com/watch?v=4Jkwnh7dwaQ","JK Tai"
"台北南門教會聖歌隊 20160207主日 愛的禮物","https://www.youtube.com/watch?v=G4UYj33vNIE","JK Tai"
"台北南門教會聖歌隊2016 哦主我懇求你 11月13日","https://www.youtube.com/watch?v=nRCOIDvVcrw","JK Tai"
"台北南門教會聖歌隊2016 我願奉獻10月16日","https://www.youtube.com/watch?v=TLdG-QMWZxQ","JK Tai"
"20180826豐原教會聖歌隊  我是何人@台北南門教會 (1/3)","https://www.youtube.com/watch?v=3fEChaU-r50","JK Tai"
"台北南門教會聖歌隊2016 神羔羊7月10日","https://www.youtube.com/watch?v=UajQcc2vLIo","JK Tai"
"台北南門教會聖歌隊2017  祢是上帝真道，遍及萬邦 6月18日","https://www.youtube.com/watch?v=Y2pvWuWDNE0","JK Tai"
"台北南門教會聖歌隊 啲睏之救主 20161218","https://www.youtube.com/watch?v=0x-p5kEJmLQ","JK Tai"
"台北南門教會聖歌隊2016聖誕讚美禮拜  啲睏的救主 _周明顯執事錄","https://www.youtube.com/watch?v=PXPJ2sIZqhk","JK Tai"
"台北南門教會聖歌隊2017聖誕讚美禮拜 克爾特搖籃聖誕歌12月24日","https://www.youtube.com/watch?v=KEf6qCGWEBM","JK Tai"
"台北南門教會聖歌隊20160328復活節 活命之餅","https://www.youtube.com/watch?v=TNjdsGQ4nv0","JK Tai"
"TJC南門教會_劉育聖弟兄&涂恩瑜姊妹婚禮_詩班獻詩 2020.01.12 星期日 120","https://www.youtube.com/watch?v=ovkJDWfEHmc","阿堡"
"台北南門教會聖歌隊獻詩20151213","https://www.youtube.com/watch?v=krAxC8AOQ7E","JK Tai"
"台北南門教會聖歌隊 同心唱歌謳咾上帝 20170115","https://www.youtube.com/watch?v=kl3mSI_h4rk","JK Tai"
"台北南門教會聖歌隊2016 咱著出歡喜的聲11月6日","https://www.youtube.com/watch?v=59KF1cAMnpU","JK Tai"
"台北南門教會2013年聖誕晚會年度大戲(中)","https://www.youtube.com/watch?v=rL_NaR3AlWc","DennisHuang"
"台北南門教會 7/19主日第一場華語禮拜","https://www.youtube.com/watch?v=Ti-tp1DTUJE","台灣基督長老教會台北南門教會"
"台北南門教會聖歌隊2016聖誕讚美禮拜 天使吟詩_周明顯執事錄","https://www.youtube.com/watch?v=pObfKtabptc","JK Tai"
"台北南門教會聖歌隊 20160221主日 萬事相及効力","https://www.youtube.com/watch?v=hZE0va2la2A","JK Tai"
"台北南門教會雅音 我欲謳咾祢的慈愛 20170326","https://www.youtube.com/watch?v=_yoH8J93ZGk","JK Tai"
"20210418 主日場華語禮拜","https://www.youtube.com/watch?v=yFpUCl0x00g","台灣基督長老教會台北南門教會"
"台北南門教會雅音 2017 這一生最美的祝福 5月28日","https://www.youtube.com/watch?v=kR0fGe_gh1M","JK Tai"
"台北南門教會雅音合唱團 20160228主日 偉大救主","https://www.youtube.com/watch?v=NFG11iMQdLs","JK Tai"
"台北南門教會 2021/1/3 第二場台語禮拜","https://www.youtube.com/watch?v=HQyuorunuYg","台灣基督長老教會台北南門教會"
"台北南門教會聖歌隊2016聖誕讚美禮拜 大聲唱哈利路亞","https://www.youtube.com/watch?v=n3CGORC3RVo","JK Tai"
"台北南門教會聖歌隊 哦 主我懇求祢20161113","https://www.youtube.com/watch?v=rNv9O3QXPZA","JK Tai"
"台北南門教會聖歌隊 普天下同歡唱.20170129","https://www.youtube.com/watch?v=1n897Zy5NaI","JK Tai"
"台北南門教會聖歌隊 20160328復活節 和散那歸於大衛之後裔","https://www.youtube.com/watch?v=i5vPwo46XJc","JK Tai"
"台北南門教會基石團契 神的道路20161204","https://www.youtube.com/watch?v=khgZ3chN0o4","JK Tai"
"台北南門教會雅音合唱團 20160320主日  願上帝賜福閣保護你","https://www.youtube.com/watch?v=-Ge9vH0nkq4","JK Tai"
"台北南門教會 6/7主日第二場台語禮拜","https://www.youtube.com/watch?v=OR0j8sYAZ8k","台灣基督長老教會台北南門教會"
"台北南門教會聖歌隊2016女聲 我願奉獻10月9日","https://www.youtube.com/watch?v=yU31kP8t2vE","JK Tai"
"台北南門教會聖歌隊20160313主日 和散那歸於大衛之後裔","https://www.youtube.com/watch?v=KpD_tFZ2IYk","JK Tai"
"台北南門教會聖歌隊 20160328復活節 今日阮慶祝阮所信","https://www.youtube.com/watch?v=ez2OQIFnXNA","JK Tai"
"台北南門教會聖歌隊2016聖誕讚美禮拜 世間眾人攏著恬靜 _周明顯執事錄","https://www.youtube.com/watch?v=0_XNYH6uVLY","JK Tai"
"台北南門教會聖歌隊2017聖誕讚美禮拜 快樂奮起12月24日","https://www.youtube.com/watch?v=WlSnKMo2aMg","JK Tai"
"台北南門教會聖歌隊 用詩歌謳咾主20170108","https://www.youtube.com/watch?v=NasiCqHlRj0","JK Tai"
"台北南門教會聖歌隊 靜默與歡聲-聖誕清唱曲20161225-1","https://www.youtube.com/watch?v=MfLmwqaGfkQ","JK Tai"
"台北南門教會聖歌隊2017聖誕讚美禮拜 榮耀頌大匯唱12月24日","https://www.youtube.com/watch?v=iJbbmWTRIWc","JK Tai"
"台北南門教會聖歌隊2017聖誕讚美禮拜 恁之真光已經降臨12月24日","https://www.youtube.com/watch?v=mNEjjUfV-uk","JK Tai"
"2012年復活節台北南門教會聖歌隊獻詩Part 1 恩典的畫像","https://www.youtube.com/watch?v=5FvQ68WuGUA","DennisHuang"
"台北南門教會雅音 2017 成為合用的奴僕1月22日","https://www.youtube.com/watch?v=CZBHX1TZplc","JK Tai"
"台北南門教會聖歌隊20160306主日 阮欲堅信到永遠","https://www.youtube.com/watch?v=pgz2rvTFr_s","JK Tai"
"台北南門教會聖歌隊20160214主日 榮耀頌","https://www.youtube.com/watch?v=7Gr77Uglhmc","JK Tai"
"台北南門教會聖歌隊2017聖誕讚美禮拜 我豈會錯失神蹟12月24日","https://www.youtube.com/watch?v=u_-5WKRrgqY","JK Tai"
"2015台北南門教會聖誕夜兒童才藝口琴班表演","https://www.youtube.com/watch?v=80VaQ7Mrxws","JK Tai"
"台北南門教會雅音合唱團 2018 救主在呼喚 2月25日","https://www.youtube.com/watch?v=snQYn30t5iw","JK Tai"
"台北南門教會 7/5主日第一場華語禮拜","https://www.youtube.com/watch?v=xngQ7jrj4Os","台灣基督長老教會台北南門教會"
"2012年復活節台北南門教會聖歌隊獻詩Part 3 客西馬尼園的情景","https://www.youtube.com/watch?v=9C63zx3k48I","DennisHuang"
"台北南門教會聖歌隊2016聖誕讚美禮拜 大聲唱哈利路亞_周明顯執事錄","https://www.youtube.com/watch?v=spVl5mti4yw","JK Tai"
"2015台北南門教會聖誕夜兒童烏克麗麗班表演","https://www.youtube.com/watch?v=Cx_8XTUe0ms","JK Tai"
"2012年復活節台北南門教會聖歌隊獻詩Part 4 墳墓今已成空","https://www.youtube.com/watch?v=QcbnzIEdU3Y","DennisHuang"
"20210411 主日台語禮拜","https://www.youtube.com/watch?v=jbTP3Ez74oM","台灣基督長老教會台北南門教會"
"至高讚美(20210502台南南門教會主日禮拜讚美詩歌)","https://www.youtube.com/watch?v=I7IO83aZPSM","南門教會"
"2012年復活節台北南門教會聖歌隊獻詩Part 2 看啊！錫安君王來臨","https://www.youtube.com/watch?v=SMUJWK9tl5E","DennisHuang"
"台北南門教會 5/24主日第二場台語禮拜","https://www.youtube.com/watch?v=8udYAqDCgm8","台灣基督長老教會台北南門教會"
"台北南門教會雅音合唱團 2018 我救主耶穌 3月25日","https://www.youtube.com/watch?v=VgTC2absbe8","JK Tai"
"台北南門教會聖歌隊獻詩20160103","https://www.youtube.com/watch?v=Glt3H9sJBWQ","JK Tai"
"珍惜(20210221台南南門教會主日禮拜讚美詩歌)","https://www.youtube.com/watch?v=yIGmO-dXcvc","南門教會"
"台北南門教會 12/06主日第二場台語禮拜","https://www.youtube.com/watch?v=4lIuLGbHdKE","台灣基督長老教會台北南門教會"
"「誓言的祈禱」Irvine台灣基督長老教會聖歌隊在線上主日禮拜獻詩讚美及 張宣信牧師就任台北南門教會獻詩  2020-08-30","https://www.youtube.com/watch?v=bmzEnjU-GtM","Ted Lin"
"台北南門教會聖歌隊2018 就佇主聖殿內1月21日","https://www.youtube.com/watch?v=CVa9m6S1g2s","JK Tai"
"2012年復活節台北南門教會青年團契獻詩＿憂傷、憐憫","https://www.youtube.com/watch?v=kLPosMrjtBI","DennisHuang"
"台北南門教會 6/28主日第二場台語禮拜","https://www.youtube.com/watch?v=Ov94vnUN4gU","台灣基督長老教會台北南門教會"
"台北南門教會 7/5主日第二場台語禮拜","https://www.youtube.com/watch?v=1BeN1Dq79QA","台灣基督長老教會台北南門教會"
"20210221台南南門教會主日禮拜","https://www.youtube.com/watch?v=FaisHc2aVZk","南門教會"
"台北南門教會 5/31主日第二場台語禮拜","https://www.youtube.com/watch?v=ra-E8OCjmbg","台灣基督長老教會台北南門教會"
"台北南門教會 10/04主日第二場台語禮拜","https://www.youtube.com/watch?v=mQgT_edWP90","台灣基督長老教會台北南門教會"
"台北南門教會雅音合唱團 成為合用的奴僕20170122","https://www.youtube.com/watch?v=o5MX8AOC3F0","JK Tai"
"20210425主日台語禮拜","https://www.youtube.com/watch?v=DmqVMsyCSl4","台灣基督長老教會台北南門教會"
"台北南門教會聖歌隊 靜默與歡聲-聖誕清唱曲20161225-2","https://www.youtube.com/watch?v=vnTnlUfmly4","JK Tai"
"20210627 主日台語禮拜","https://www.youtube.com/watch?v=QMnbuaNW078","台灣基督長老教會台北南門教會"
"20210228  主日場華語禮拜","https://www.youtube.com/watch?v=T8QP0s9Wxk4","台灣基督長老教會台北南門教會"
"2021.4.2 台北中會東一區 受難節紀念禮拜 (城中教會）南門教會聖歌隊： 客西馬尼","https://www.youtube.com/watch?v=KLP1sY_Om1Q","台北城中基督長老教會主日聖樂"
"20210214 主日場台語禮拜","https://www.youtube.com/watch?v=RNlJxfI87Bw","台灣基督長老教會台北南門教會"
"20210228 主日場台語禮拜","https://www.youtube.com/watch?v=rHL9rtCcPag","台灣基督長老教會台北南門教會"
"台北南門教會 12/20 聖誕讚美禮拜","https://www.youtube.com/watch?v=_949bu68Tzc","台灣基督長老教會台北南門教會"
"20210613  主日台語禮拜","https://www.youtube.com/watch?v=F9fXKnewCzE","台灣基督長老教會台北南門教會"
"T.J.C.以諾團契 2017年 於南門教會（全程錄影）","https://www.youtube.com/watch?v=WgY1q04aDo0","sasimi wasapi"
"20210425 主日場華語禮拜","https://www.youtube.com/watch?v=CB9gTS9akOE","台灣基督長老教會台北南門教會"
"20170709台南南門教會主日禮拜","https://www.youtube.com/watch?v=dr8AEzahjww","Joseph Su"
"20210314 主日場台語禮拜","https://www.youtube.com/watch?v=YpCYpxuNSEk","台灣基督長老教會台北南門教會"
"110925嘉義南門教會龍瑞華牧師就任禮拜 誓約","https://www.youtube.com/watch?v=NvkPz3TDUNo","王豐榮"
